Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3cxbZQ29k4w7q55iNn73q5,"Vaadi Pulla Vaadi","Vaadi Pulla Vaadi","Hiphop Tamizha",2014-08-15,246700,58,false,,2025-07-30T11:19:03Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie","Divo Tv Private Limited",0.567,0.936,9,-6.684,1,0.0516,0.34,0.0000184,0.295,0.347,90.042,4
spotify:track:1PaxAUxLEVpi75l0nDtwu1,"Sakkarakatti","Meesaya Murukku (Original Motion Picture Soundtrack)","Hiphop Tamizha",2017-07-28,189358,65,false,,2025-07-30T04:53:30Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie","Think Music",0.607,0.782,1,-4.179,1,0.0856,0.305,0,0.062,0.747,64.935,4
spotify:track:6Xj9ehQuG38fS0dXfwaGoT,"Vaaya Veera","Kanchana 2","Shakthisree Gopalan;Leon James",2015-01-15,277861,69,false,,2025-07-30T03:48:55Z,"tamil pop,kollywood,tollywood","Anak Audio",0.577,0.663,5,-5.63,1,0.0582,0.7,0,0.1,0.432,149.828,4
spotify:track:5XeFesFbtLpXzIVDNQP22n,"I Wanna Be Yours","AM","Arctic Monkeys",2013-09-09,183956,93,false,,2025-07-27T13:51:45Z,"indie,garage rock","Domino Recording Co",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
spotify:track:14mT8BCOXiUUcGlb7KujkT,"I Think They Call This Love - Cover","I’ll Be Home For Christmas / I Think They Call This Love (Cover)","Matthew Ifield",2024-11-28,196253,74,false,,2025-07-27T11:27:05Z,"","EMI Recorded Music Australia Pty Ltd",0.39,0.556,0,-7.497,0,0.0312,0.68,0.00735,0.0982,0.566,104.457,3
spotify:track:7eS07q4Ft2ySmiH7NalStq,"Gaandu Kannamma","Gaandu Kannamma","Vivek - Mervin;Ku Karthik",2020-02-07,205000,59,false,,2025-07-23T11:04:40Z,"tamil pop,tamil dance,kollywood,tamil indie,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.845,0.798,9,-7.018,1,0.153,0.144,0.0000148,0.304,0.888,89.952,3
spotify:track:3QjFIgGhcrPS4VjkIYOddf,"Sirukki Vaasam","Kodi (Original Motion Picture Soundtrack)","Santhosh Narayanan;Anand Aravindakshan;Shweta Mohan;Vivek",2016-10-05,274989,67,false,,2025-07-23T06:02:12Z,"tamil pop,kollywood,tamil hip hop,tamil dance,mollywood,malayalam pop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.571,0.544,1,-6.555,0,0.0507,0.502,0,0.0617,0.375,129.869,4
spotify:track:1sKUy10pSKxbnb5Tdf81Ui,"Yaaro Yaaro","Harris Jayaraj & Suriya Hits","Harris Jayaraj;Karthik;Priya Hemesh;Thamarai",2025-07-19,335786,20,false,,2025-07-22T17:21:20Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,kannada pop,malayalam pop,mollywood","Sony Music Entertainment India Pvt. Ltd.",0.702,0.441,4,-10.756,0,0.0907,0.675,0.00000136,0.0855,0.447,147.073,4
spotify:track:3SUflMb2sNuEPSt3ZdUX7H,"Anju Vanna Poove (Reprise)","Thug Life (Tamil)","A.R. Rahman;Karthik Netha",2025-06-04,254568,51,false,,2025-07-21T17:08:14Z,"tamil pop,kollywood,bollywood,sufi,hindi pop","Saregama India Ltd",0.362,0.278,2,-13.094,1,0.0339,0.801,0.0183,0.305,0.0381,81.257,4
spotify:track:0ntm39V1096rAyvxv9gFct,"Kanne Kalaimaane","Moondram Pirai (Original Motion Picture Soundtrack)","Ilaiyaraaja;K. J. Yesudas",1982-01-01,252506,54,false,,2025-07-20T18:46:40Z,"tamil pop,telugu pop,kollywood,malayalam pop,devotional,mollywood","Echo Recording Co. Pvt. Ltd.",0.748,0.293,2,-8.23,1,0.0505,0.933,0.000197,0.0627,0.556,105.486,4
spotify:track:3x9vEienjsIB0COy57l1V0,"Athana Azhagayum","Innimey Ippadithaan (Original Motion Picture Soundtrack)","Santhosh Dhayanidhi;Varun Parandhaman;Sofia Ashraf",2015-05-10,200539,40,false,,2025-07-19T04:21:41Z,"tamil indie,kollywood,tamil pop,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.721,0.787,7,-3.941,0,0.0474,0.581,0,0.0845,0.935,99.987,4
spotify:track:4cHcqxoq2T2K7VuCxmNhLt,"Engade Nee Ponae","Dev (Original Motion Picture Soundtrack)","S. P. Balasubrahmanyam",2018-12-30,312345,23,false,,2025-07-19T04:16:58Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood","Times Music",0.735,0.357,0,-10.464,0,0.0321,0.465,0.000124,0.109,0.306,91.009,4
spotify:track:2plbrEY59IikOBgBGLjaoe,"Die With A Smile","Die With A Smile","Lady Gaga;Bruno Mars",2024-08-16,251667,92,false,,2025-07-15T14:09:12Z,"art pop,pop","Interscope",0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
spotify:track:41GhcM0NzdK4FamqXfALcD,"Nilaave Vaa","Mouna Ragam (Original Motion Picture Soundtrack)","Ilaiyaraaja;S. P. Balasubrahmanyam",1986,277146,56,false,,2025-07-12T18:20:41Z,"tamil pop,telugu pop,kollywood,kannada pop,devotional,sandalwood,tollywood","Echo Recording Co. Pvt. Ltd.",0.666,0.297,4,-10.131,1,0.0318,0.83,0.0232,0.175,0.502,111.993,4
spotify:track:2Racq7HrXkYvF8w9zXvlTp,"Azhage","Kathakali (Original Motion Picture Soundtrack)","Hiphop Tamizha Aadhi",2015-12-24,218158,0,false,,2025-07-11T14:27:53Z,"","V Music",0.717,0.79,7,-6.418,0,0.0342,0.308,0,0.0871,0.536,128.123,1
spotify:track:5JUHicYaUIOopZr7RKucnn,"Kulirudha Pulla","Kulirudha Pulla","Santhosh Narayanan;Vivek;Sid Sriram;Sangeetha Karuppiah",2019-05-19,298733,49,false,,2025-07-11T13:56:34Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood,telugu pop","Divo Tv Private Limited",0.305,0.271,9,-12.212,0,0.0368,0.912,0.0000192,0.094,0.155,139.569,3
spotify:track:0Apy5RppdXlSYhL5jbSXyw,"Pottakaatil Poovasam","Pariyerum Perumal (Original Motion Picture Soundtrack)","Santhosh Narayanan;Yogi Sekar;Fareedha",2018-09-10,399346,45,false,,2025-07-11T13:41:54Z,"tamil pop,kollywood,tamil hip hop,tamil dance","Think Music",0.496,0.504,10,-7.592,1,0.0315,0.691,0.00288,0.0718,0.293,149.817,4
spotify:track:7qEHsqek33rTcFNT9PFqLf,"Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,88,false,,2025-07-06T12:27:38Z,"soft pop","Vertigo Berlin",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
spotify:track:20dLgt3WQuNIVvHvUmnar8,"Kaathalae Kaathalae - Version 1","96 (Original Motion Picture Soundtrack)","Govind Vasantha;Chinmayi;Karthik Netha",2018-08-17,193267,61,false,,2025-07-05T16:34:24Z,"mollywood,tamil pop,kollywood,malayalam pop,malayalam hip hop,marathi pop,tollywood,telugu pop,bollywood","Think Music",0.198,0.295,4,-11.805,0,0.0379,0.912,0.00916,0.111,0.0593,94.932,4
spotify:track:3hpjqzk48cwQ5vrF5vIxhw,"Munnadi Pora Pulla - From ""Naiyaandi""","Munnadi Pora Pulla (From ""Naiyaandi"")","Shweta Mohan;Gold Devaraj;Ghibran;Divya Kumar",2013,257855,56,false,,2025-06-19T10:09:48Z,"tamil pop,kollywood,mollywood,malayalam pop,tollywood,telugu pop,devotional,bollywood,gujarati garba,hindi pop,desi,gujarati pop","Five Star Creations",0.762,0.713,2,-5.388,1,0.0936,0.78,0.000208,0.0713,0.862,149.937,4
spotify:track:6bNB5gxFX6Q87DbQWb8OWZ,"Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","Listen Up! The Official 2010 FIFA World Cup Album","Shakira;Freshlyground",2010-05-31,202626,77,false,,2025-06-18T11:52:34Z,"latin pop,afro soul,afropop,dubstep","Epic",0.758,0.871,2,-6.408,1,0.147,0.0062,0,0.0663,0.753,126.994,4
spotify:track:50I3kY7ku7jtsII3SsBk5t,"Minnalae (From ""May Madham"")","Everlasting Tamil Love Songs","S. P. Balasubrahmanyam",1992-04-28,336495,41,false,,2025-06-18T08:09:56Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood","Music Masters Audio Video LLP",0.445,0.354,4,-11.917,1,0.0357,0.34,0,0.153,0.375,100.12,4
spotify:track:5AUWFb1aqC70xEhjSLeX1h,"Panivizhum Iravu","Mouna Ragam (Original Motion Picture Soundtrack)","S. Janaki;S. P. Balasubrahmanyam",1986-08-15,273473,0,false,,2025-06-16T12:46:42Z,"kannada pop,tamil pop,sandalwood,telugu pop,devotional,tollywood","IMM",0.73,0.426,2,-9.61,0,0.044,0.698,0.000605,0.117,0.642,128.422,4
spotify:track:13kDDayjOYmqrJcK0rgg9h,"Poove Illaya Poove","Kozhi Koovuthu (Original Motion Picture Soundtrack)","Ilaiyaraaja;Malaysia Vasudevan",1982-01-01,264533,44,false,,2025-06-16T05:12:49Z,"tamil pop,telugu pop,kollywood,tamil dance","Echo Recording Co. Pvt. Ltd.",0.504,0.517,5,-9.132,0,0.0347,0.488,0.00000143,0.276,0.674,121.244,4
spotify:track:0y4cRQvsh8oOB5qq6Jv4Lf,"Inji Idupazhagi","Devar Magan","Kamal Haasan;S. Janaki",1992-10-25,209031,50,false,,2025-06-11T22:18:26Z,"tamil pop,kollywood,tamil dance,kannada pop,sandalwood,telugu pop","Music Masters Audio Video LLP",0.752,0.449,4,-10.235,0,0.0542,0.596,0,0.235,0.841,145.997,4
spotify:track:5m5ouSUGkxUhHpJFVW2aC4,"Ey Sandakaara","Irudhi Suttru","Dhee;Santhosh Narayanan;Vivek",2016-01-04,251340,0,false,,2025-06-09T05:36:32Z,"tamil pop,tamil dance,kollywood,tollywood,tamil hip hop","Lahari Music",0.734,0.232,0,-9.646,0,0.0826,0.581,0.0000049,0.181,0.645,140.071,3
spotify:track:06urexU7lv41RDdLnMzChi,"Oh! Shanthi Shanthi","Vaaranam Aayiram (Original Motion Picture Soundtrack)","Harris Jayaraj;Clinton;S.P. Charan;Thamarai",2008-10-08,183533,59,false,,2025-06-07T07:16:28Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.706,0.597,10,-7.045,1,0.041,0.464,0,0.226,0.41,132.91,4
spotify:track:7mqVlAqdk16J7JACoUeAN3,"Maasi Masam Alana Ponnu","Dharma Durai (Original Motion Picture Soundtrack)","K. J. Yesudas;Swarnalatha",1991,299885,1,false,,2025-06-01T06:36:43Z,"malayalam pop,devotional,mollywood,tamil pop,tamil dance,kollywood","Imm",0.558,0.336,11,-13.023,1,0.0511,0.84,0.153,0.333,0.546,74.61,4
spotify:track:7sjmWyrZfFschJT51r7oLv,"Othayilae","Endrendrum Punnagai (Original Motion Picture Soundtrack)","Harris Jayaraj;Tippu;Abhay Jodhpurkar;Bhargavi",2013-10-28,253893,53,false,,2025-05-28T13:30:53Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,kannada pop,sandalwood,marathi pop,bollywood","Sony Music Entertainment India Pvt. Ltd.",0.784,0.412,2,-9.2,1,0.0451,0.135,0,0.101,0.421,109.998,4
spotify:track:5RWS9spA1fFIrbqtfWkoan,"Pularaadha (From ""Dear Comrade"")","Pularaadha (From ""Dear Comrade"")","Sid Sriram;Aishwarya Ravichandran;Justin Prabhakaran;Karthick Netha",2019-05-15,261571,0,false,,2025-05-28T09:57:02Z,"tollywood,telugu pop,tamil pop,kollywood,mollywood,malayalam pop","Lahari Music",0.574,0.308,7,-9.498,1,0.0246,0.847,0.00000574,0.212,0.416,97.986,4
spotify:track:3r9TfIOkOIM2Uwr5IW0sxP,"Nadhiyae Nadhiyae","Rhythm","Unni Menon",2000-09-15,409306,64,false,,2025-05-25T14:04:51Z,"tamil pop,malayalam pop,kollywood","Saregama India Ltd",0.398,0.39,2,-11.841,1,0.097,0.424,0,0.946,0.266,74.727,5
spotify:track:4Qo48d2lrzBgcWk1DVsmap,"Enna Oru Enna Oru","Pattatthu Yaanai (Original Motion Picture Soundtrack)","Thaman S;Karthik",2013-06-23,270053,56,false,,2025-05-25T07:59:33Z,"tollywood,telugu pop,tamil pop,tamil dance,kollywood,kannada pop,malayalam pop,mollywood","Sony Music Entertainment India Pvt. Ltd.",0.756,0.675,0,-6.742,0,0.0363,0.779,0.00113,0.187,0.85,139.997,4
spotify:track:2vlR5QFDv26aIctbUDK6jj,"Aga Naga (From ""Ponniyin Selvan Part-2"")","Ponniyin Selvan Part - 2 (Original Motion Picture Soundtrack)","A.R. Rahman;Shakthisree Gopalan;Ilango Krishnan",2023-03-29,243438,57,false,,2025-05-22T06:43:39Z,"tamil pop,kollywood,bollywood,sufi,hindi pop","Tips Music Limited",0.531,0.369,9,-9.021,1,0.03,0.865,0.00000762,0.0949,0.323,139.932,3
spotify:track:2RIycFyOBFSUKD8rPJ6nLD,"Enakkaga Porandhaye","Pannaiyaarum Padminiyum (Original Motion Picture Soundtrack)","Justin Prabhakaran;S.P. Charan;Anu Anand;Vaali",2013-11-22,221253,58,false,,2025-05-21T09:42:16Z,"tollywood,telugu pop,mollywood,malayalam pop,tamil pop,kollywood,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.607,0.578,2,-4.412,1,0.0323,0.53,0,0.0916,0.724,136.882,3
spotify:track:10Ve2mQ4hTWtgqR6MbmJyf,"Kotha Raja","King of Kotha (Original Motion Picture Soundtrack)","Jakes Bejoy;Asal Kolaar;Dabzee;Roll Rida;Resmi Sateesh",2023-08-23,273230,60,false,,2025-05-20T11:35:43Z,"malayalam pop,mollywood,malayalam hip hop,tollywood,telugu pop,tamil hip hop,tamil indie,tamil dance,tamil pop,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.555,0.786,1,-7.431,0,0.136,0.172,0.0000422,0.108,0.373,130.078,4
spotify:track:4PML5RtrVcYAwTTS46otXB,"Vaathi Raid","Master (Original Motion Picture Soundtrack)","Anirudh Ravichander;Arivu",2020-03-16,209500,62,false,,2025-05-20T11:19:43Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.806,0.93,4,-3.404,0,0.132,0.253,0.0000194,0.106,0.666,100.016,4
spotify:track:2cVJDlu9jmkPUeuJxA6v8i,"Master the Blaster (From ""Master"")","Master the Blaster (From ""Master"")","Anirudh Ravichander;Bjorn Surrao",2021-01-15,92250,58,false,,2025-05-16T12:15:17Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.756,0.816,4,-1.418,0,0.0972,0.3,0,0.172,0.899,100.04,4
spotify:track:6lpbzOMBOYHRsp6WEMvRvn,"Jolly O Gymkhana (From ""Beast"")","Jolly O Gymkhana (From ""Beast"")","Thalapathy Vijay;Anirudh Ravichander",2022-03-19,208064,57,false,,2025-05-15T11:51:01Z,"tamil dance,kollywood,tamil pop,tamil hip hop,tollywood,telugu pop","Sun Pictures",0.652,0.653,2,-10.263,1,0.213,0.0358,0,0.081,0.776,185.931,3
spotify:track:4AgtLIN4gqAXJSdWvTh6LY,"Vazhkai","Painkili (Original Motion Picture Soundtrack)","Justin Varghese;Dhivyaraja Mazan;Vinayak Sasikumar",2025-02-18,143000,36,false,,2025-05-13T05:20:44Z,"malayalam pop,mollywood,malayalam hip hop","Think Music",0.744,0.278,4,-10.124,1,0.0459,0.69,0.00000277,0.299,0.477,119.841,4
spotify:track:7mLEUzAulFygMchoGMrP8E,"Ennodu Nee Irundhaal","I (Original Motion Picture Soundtrack)","A.R. Rahman;Sid Sriram;Sunitha Sarathy;Kabilan",2014-09-18,352710,71,false,,2025-05-13T05:07:36Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,tollywood,telugu pop,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.261,0.603,0,-6.733,1,0.0367,0.558,0,0.184,0.207,158.125,4
spotify:track:7IO5iU84tFIZ4kfvhrg4oZ,"Kadhal Ara Onnu Vizundhuchu","Vaayai Moodi Pesavum (Original Motion Picture Soundtrack)","Sean Roldan;Shakthisree Gopalan",2014-03-14,225310,50,false,,2025-05-09T07:50:18Z,"tamil pop,kollywood","Think Music",0.638,0.731,2,-4.537,1,0.0641,0.101,0.0000334,0.248,0.684,89.928,4
spotify:track:4Dd5XLOdAAmURIZSLThPvH,"Pirai Thedum","Mayakkam Enna","Saindhavi;G. V. Prakash",2011-08-25,332711,76,false,,2025-05-08T07:48:18Z,"devotional,tamil pop,kollywood,bhajan,tamil dance,tamil hip hop","Gemini Audio/Gemini Entertainment & Mobile Media Services",0.638,0.631,4,-6.993,0,0.0353,0.624,0.0144,0.074,0.46,119.973,4
spotify:track:5AU5j3AFja9FKgRJ8m4HcA,"Andangakka","Anniyan (Original Motion Picture Soundtrack)","KK;Shreya Ghoshal;Saindhavi",2005-06-17,338986,0,false,,2025-05-02T06:52:05Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,devotional,tamil pop,kollywood,bhajan,tamil dance","Sony Music / Eros Now Music",0.792,0.882,7,-5.653,0,0.148,0.327,0.000434,0.0408,0.823,112.966,4
spotify:track:55JfAOILA0T6x9tekwfib8,"Raja Raja Chozhan","Rettai Vaal Kuruvi (Original Motion Picture Soundtrack)","K. J. Yesudas",1987,274800,0,false,,2025-05-01T16:37:05Z,"malayalam pop,devotional,mollywood,tamil pop","Imm",0.51,0.332,0,-13.692,0,0.0456,0.773,0.000115,0.0713,0.833,155.955,3
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"Closer","Closer","The Chainsmokers;Halsey",2016-07-29,244960,90,false,,2025-04-30T11:42:16Z,"","Disruptor Records/Columbia",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4
spotify:track:48QmG1dfvMuYLxMPt7KSRA,"No Lie","Mad Love The Prequel","Sean Paul;Dua Lipa",2018-06-29,221176,90,false,,2025-04-30T10:24:03Z,"dancehall,pop","Universal-Island Records Ltd.",0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,4
spotify:track:7gtpWPKGXDcZxUevc2HPG4,"Nee Kattum Selai","Pudhiya Mannargal","Sujatha;T. L. Maharajan",1994-12-09,324985,59,false,,2025-04-27T18:25:28Z,"malayalam pop,mollywood,tamil pop,telugu pop,devotional","Music Masters Audio Video LLP",0.818,0.318,11,-15.735,1,0.416,0.149,0,0.188,0.842,66.843,4
spotify:track:2HExCD0mVOvPQ47dkM4tUH,"Surviva (From ""Vivegam"") (feat. Yogi B & Mali)","The Tamil EDM Mixtape","Anirudh Ravichander;Siva;Yogi B;MALIII",2018-11-23,222026,45,false,,2025-04-26T13:50:19Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.608,0.919,9,-7.203,0,0.076,0.137,0.000274,0.243,0.728,160.028,4
spotify:track:0WsrXGGgS019oXTosbXxNQ,"Va Va Nilava","Naan Mahaan Alla (Original Motion Picture Soundtrack)","Haricharan",2010-07-16,283764,54,false,,2025-04-26T12:30:58Z,"mollywood,tamil pop,tollywood,malayalam pop,telugu pop,kollywood,kannada pop,tamil dance","Think Music",0.785,0.595,10,-7.047,1,0.0878,0.339,0.00442,0.116,0.798,84.947,4
spotify:track:4Dvkj6JhhA12EX05fT7y2e,"As It Was","Harry's House","Harry Styles",2022-05-20,167303,93,false,,2025-04-26T07:59:50Z,"","Columbia",0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
spotify:track:3bpAxGXlqn02wZpvqYRt8z,"Wellerman - Sea Shanty","Mega Hits 2023","Nathan Evans",2023-01-25,155333,0,false,,2025-04-26T07:50:49Z,"sea shanties","UME - Global Clearing House",0.675,0.359,3,-5.157,1,0.108,0.614,0,0.137,0.792,191.903,4
spotify:track:6ivGpEUNJq7eLNAp7y1hvd,"Kurumba - Father's Love","Tik Tik Tik (Original Motion Picture Soundtrack)","D. Imman;Sid Sriram;Madhan Karky",2018-01-04,267264,50,false,,2025-04-26T07:23:20Z,"tamil pop,tamil dance,kollywood,kannada pop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.424,0.703,2,-5.131,0,0.0492,0.361,0,0.0838,0.466,90.177,4
spotify:track:2pUpNOgJBIBCcjyQZQ00qU,"Let Her Go","All the Little Lights (Deluxe)","Passenger",2013-11-29,252733,81,false,,2025-04-25T13:27:17Z,"folk pop","Black Crow Records",0.445,0.541,7,-7.36,1,0.0736,0.359,0,0.109,0.217,76.289,4
spotify:track:7lnRiEP7BHXuILXNY9MH8f,"Otha Sollaala","Aadukalam (Original Motion Picture Soundtrack)","G. V. Prakash;Velmurugan;Ekadasi",2010-11-08,238986,69,false,,2025-04-25T07:17:31Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.708,0.925,4,-5.676,0,0.185,0.683,0.000427,0.0748,0.958,79.932,4
spotify:track:5szu1Pw8t4g7hRJmbGKT5Y,"Azhage (feat. Thenuja)","Azhage (feat. Thenuja)","Nishan K;Thenuja",2017-02-03,272065,63,false,,2025-04-23T15:56:06Z,"tamil indie,tamil hip hop,tamil pop","Harmonic records",0.578,0.326,8,-13.996,0,0.0343,0.749,0.00901,0.139,0.0996,89.989,4
spotify:track:5VEnmqF8C1JghYA2rORu76,"Oh Azhage","Maara (Original Motion Picture Soundtrack)","Ghibran;Benny Dayal",2021-01-01,281703,44,false,,2025-04-22T17:42:42Z,"devotional,tamil pop,kollywood,bollywood,desi,hindi pop","Think Music",0.642,0.546,2,-7.325,1,0.0262,0.463,0,0.108,0.531,115.048,3
spotify:track:4tHdVbionAnDm4LN17MDIl,"Kutti Story","Master (Original Motion Picture Soundtrack)","Anirudh Ravichander;Vijay;Arunraja Kamaraj",2020-03-16,300500,60,false,,2025-04-22T15:09:40Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.555,0.559,4,-6.134,0,0.132,0.204,0.0000013,0.0919,0.769,99.056,4
spotify:track:2TyThiy0ll1Iqe0hNc3JIK,"Marandhaye","Teddy (Original Motion Picture Soundtrack)","D. Imman;Pradeep Kumar;Jonita Gandhi;Madhan Karky",2020-04-24,299305,54,false,,2025-04-21T18:19:56Z,"tamil pop,tamil dance,kollywood,kannada pop,bollywood,hindi pop,desi","Think Music",0.362,0.711,9,-4.652,1,0.0386,0.525,0,0.329,0.336,164.649,3
spotify:track:6tyMmVWrbRnjkYgqZs62Gq,"Endhan Kann Munnae","Nanban","Aalaap Raju",2011-12-12,130425,50,false,,2025-04-21T17:58:56Z,"tamil pop,kollywood","Gemini Audio/Gemini Entertainment & Mobile Media Services",0.522,0.308,0,-10.767,1,0.0273,0.677,0,0.0915,0.339,96.975,4
spotify:track:21cE6Fc5tXAxlrLjmwlCZd,"Dont Worry Be Happy","Nimirnthu Nil","Gana Bala;S. Chella",2013-12-27,226946,41,false,,2025-04-21T07:44:02Z,"tamil dance,tamil pop,tamil hip hop,kollywood","Saregama India Ltd",0.884,0.708,5,-7.009,0,0.106,0.159,0.000182,0.332,0.963,101.255,3
spotify:track:1riuaTAbDk8tFOshvhnZcJ,"Manamaganin Sathiyam","Kochadaiiyaan (Original Motion Picture Soundtrack)","A.R. Rahman;Haricharan;Vairamuthu",2014-03-11,237709,57,false,,2025-04-20T16:43:46Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,mollywood,tollywood,malayalam pop,telugu pop,kannada pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.664,0.382,9,-12.704,1,0.0278,0.475,0.00000426,0.0825,0.5,119.958,3
spotify:track:5kqIPrATaCc2LqxVWzQGbk,"7 Years","Lukas Graham","Lukas Graham",2016-04-01,237300,87,false,,2025-04-20T08:32:15Z,"dansk pop","Warner Records",0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
spotify:track:3USxtqRwSYz57Ewm6wWRMp,"Heat Waves","Dreamland","Glass Animals",2020-08-07,238805,92,false,,2025-04-20T08:24:52Z,"","Polydor Records",0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4
spotify:track:0pqnGHJpmpxLKifKRmU6WP,"Believer","Evolve","Imagine Dragons",2017-06-23,204346,89,false,,2025-04-20T08:17:24Z,"","Kid Ina Korner / Interscope",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,4
spotify:track:0qOnSQQF0yzuPWsXrQ9paz,"Stereo Hearts (feat. Adam Levine)","The Papercut Chronicles II","Gym Class Heroes;Adam Levine",2011-11-11,210960,88,false,,2025-04-20T08:17:03Z,"","Decaydance/Fueled By Ramen",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
spotify:track:3Wrjm47oTz2sjIgck11l5e,"Beggin'","Chosen","Måneskin",2017-12-08,211560,89,false,,2025-04-20T08:02:49Z,"","RCA Records Label",0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4
spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Gangsta's Paradise","Gangsta's Paradise","Coolio;L.V.",1995-11-07,240693,89,false,,2025-04-19T16:56:15Z,"west coast hip hop,g-funk","Tommy Boy Music, LLC",0.647,0.514,8,-10.05,1,0.0593,0.0655,0,0.398,0.386,79.975,4
spotify:track:2epbL7s3RFV81K5UhTgZje,"Lemon Tree","Dish of the Day","Fools Garden",1995-01-01,191026,79,false,,2025-04-19T14:54:02Z,"","BMG Rights Management GmbH",0.663,0.477,1,-8.839,1,0.0414,0.644,0,0.122,0.643,143.173,4
spotify:track:2uICDz8svo3CotHnyXPsQE,"Oruvan Oruvan (From ""Muthu"")","Superstar Rajinikanth 90's Tamil Hit Songs","S. P. Balasubrahmanyam",1992-12-07,381411,50,false,,2025-04-18T09:21:27Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood","Music Masters Audio Video LLP",0.796,0.63,11,-15.275,0,0.0745,0.195,0.000014,0.1,0.681,117.063,4
spotify:track:3zXS2Btn4SMantWylOr1d2,"Pottadhu Pathala","Saguni","Velmurugan;Chorus;G. V. Prakash;Annamalai",2012-10-26,290505,54,false,,2025-04-17T04:03:16Z,"tamil dance,tamil pop,kollywood,devotional,bhajan,tamil hip hop","T-Series",0.675,0.936,2,-6.297,1,0.344,0.597,0.000023,0.284,0.697,187.374,3
spotify:track:6QMf2NUHto1sqc3ARRmG6S,"Vechukkava (From ""Silambattam"") - Remix","My Playlist: Yuvanshankar Raja","Yuvan Shankar Raja;Silambarasan TR;Suchitra",2014-08-18,282000,48,false,,2025-04-16T21:11:34Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.58,0.906,10,-7.15,1,0.116,0.123,0.16,0.103,0.94,152.889,4
